"Reporting starts","Reporting ends","Campaign name",Platform,Placement,"Device platform","Impression device","Campaign Delivery","Amount spent (AUD)","Website purchases","Cost per purchase (AUD)","Purchase ROAS (return on ad spend)","Purchases conversion value","Website purchases conversion value","Ad set budget","Ad set budget type",Impressions,"CPM (cost per 1,000 impressions) (AUD)",Reach,Frequency,"CTR (all)","Link clicks","CPC (all) (AUD)","Attribution setting",Results,"Result indicator","Cost per results","Meta purchases",ThruPlays,"3-second video plays","Video plays at 25%","Video plays at 50%","Video plays at 75%","Video plays at 95%","Video plays at 100%","Video average play time","Video plays",profile_visit_view,"Unique link clicks","CTR (link click-through rate)","Landing page views","Adds to cart","Website adds to cart","Adds of payment info","Website adds of payment info","Checkouts Initiated","Website checkouts initiated","Website purchase ROAS (return on ad spend)",Views,"3-second video plays rate per impressions","Cost per ThruPlay (AUD)","Cost per 3-second video play (AUD)","Unique outbound clicks","Outbound clicks","Unique CTR (link click-through rate)","Outbound CTR (click-through rate)","Unique outbound CTR (click-through rate)","Cost per unique outbound click (AUD)","Cost per unique link click (AUD)","Cost per unique click (all) (AUD)","Adds of payment info conversion value","In-app adds of payment info conversion value","Website adds of payment info conversion value","Offline adds of payment info conversion value","Adds to cart conversion value","In-app adds to cart conversion value","Website adds to cart conversion value","Offline adds to cart conversion value","Cost per add of payment info (AUD)","Cost per add to cart (AUD)","Checkouts initiated conversion value","In-app checkouts initiated conversion value","Website checkouts initiated conversion value","Offline checkouts initiated conversion value","Cost per checkout initiated (AUD)","Content views","In-app content views","Website content views","Offline content views","Meta content views","Content views conversion value","In-app content views conversion value","Website content views conversion value","Offline content views conversion value","Cost per content view (AUD)","Cost per landing page view (AUD)","Orders created","Date created","Date last edited",Objective
2022-05-01,2025-05-30,"Reach - All Shows",Facebook,"Feed: video feeds",Desktop,Desktop,inactive,0.100008,,,,,,5,Daily,66,1.515266,0,0,0,,0,"7-day click or 1-day view",,,,,1,3,12,3,1,2,1,1,50,,,,,,,,,,,,0,4.545455,0.100008,0.033336,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-06-02,2023-05-12,Reach
2022-05-01,2025-05-30,"Reach - All Shows",Facebook,"Feed: video feeds",In-app,"Android Smartphone",inactive,16.311228,,,,,,5,Daily,10271,1.588086,4032,2.547371,0.068153,2,2.330175,"7-day click or 1-day view",4032,reach,4.04544343,,51,134,459,134,69,55,51,1,3457,,2,0.019472,,,,,,,,,0,1.304644,0.319828,0.121726,2,2,0.049603,0.019472,0.049603,8.155614,8.155614,2.330175,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-06-02,2023-05-12,Reach
2022-05-01,2025-05-30,"Reach - All Shows",Facebook,"Feed: video feeds",In-app,"Android Tablet",inactive,0.140011,,,,,,5,Daily,88,1.591029,0,0,0,,0,"7-day click or 1-day view",,,,,,2,8,2,,,,1,22,,,,,,,,,,,,0,2.272727,,0.070005,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-06-02,2023-05-12,Reach
2022-05-01,2025-05-30,"Reach - All Shows",Facebook,"Feed: video feeds",In-app,iPad,inactive,0.990075,,,,,,5,Daily,639,1.549412,192,3.328125,0,,0,"7-day click or 1-day view",192,reach,5.15663819,,1,6,34,6,1,1,,1,191,,,,,,,,,,,,0,0.938967,0.990075,0.165012,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-06-02,2023-05-12,Reach
2022-05-01,2025-05-30,"Reach - All Shows",Facebook,"Feed: video feeds",In-app,iPhone,inactive,47.15355,,,,,,5,Daily,28633,1.646825,7553,3.790944,0.073342,18,2.245407,"7-day click or 1-day view",7553,reach,6.24302261,,116,425,2199,426,191,128,112,1,14072,,17,0.062865,,,,,,,,,0,1.484301,0.406496,0.11095,17,18,0.225076,0.062865,0.225076,2.773738,2.773738,2.357677,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-06-02,2023-05-12,Reach
2022-05-01,2025-05-30,"Reach - All Shows",Instagram,Feed,In-app,"Android Smartphone",inactive,18.921424,,,,,,5,Daily,11362,1.665325,4736,2.399071,0.044006,,3.784285,"7-day click or 1-day view",4736,reach,3.9952332,,150,512,1573,513,250,155,150,1,6675,,,,,,,,,,,,0,4.506249,0.126143,0.036956,,,0,,,,,3.784285,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-06-02,2023-05-12,Reach
2022-05-01,2025-05-30,"Reach - All Shows",Instagram,Feed,In-app,"Android Tablet",inactive,0.080006,,,,,,5,Daily,69,1.159508,0,0,0,,0,"7-day click or 1-day view",,,,,,4,10,4,1,,,1,47,,,,,,,,,,,,0,5.797101,,0.020002,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-06-02,2023-05-12,Reach
2022-05-01,2025-05-30,"Reach - All Shows",Instagram,Feed,In-app,iPad,inactive,0.500038,,,,,,5,Daily,333,1.501615,192,1.734375,0,,0,"7-day click or 1-day view",192,reach,2.60436272,,3,18,51,18,4,3,3,1,211,,,,,,,,,,,,0,5.405405,0.166679,0.02778,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-06-02,2023-05-12,Reach
2022-05-01,2025-05-30,"Reach - All Shows",Instagram,Feed,In-app,iPhone,inactive,128.31966,,,,,,5,Daily,74203,1.729306,30211,2.456158,0.070078,12,2.467686,"7-day click or 1-day view",30211,reach,4.24744828,,747,2299,7690,2310,1188,792,749,1,36856,,12,0.016172,,,,,,,,,0,3.098257,0.17178,0.055815,12,12,0.039721,0.016172,0.039721,10.693305,10.693305,2.516072,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-06-02,2023-05-12,Reach
2022-05-01,2025-05-30,"Reach - All Shows",Instagram,Feed,In-app,iPod,inactive,0.030002,,,,,,5,Daily,20,1.500113,0,0,0,,0,"7-day click or 1-day view",,,,,,,2,,,,,0,16,,,,,,,,,,,,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-06-02,2023-05-12,Reach
2022-05-01,2025-05-30,"Reach - All Shows",Instagram,Explore,In-app,"Android Smartphone",inactive,14.841117,,,,,,5,Daily,11175,1.328064,4928,2.267654,0.053691,3,2.47352,"7-day click or 1-day view",4928,reach,3.01159035,,150,383,1046,384,220,154,150,1,6107,,3,0.026846,,,,,,,,,0,3.427293,0.098941,0.03875,3,3,0.060877,0.026846,0.060877,4.947039,4.947039,2.47352,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-06-02,2023-05-12,Reach
2022-05-01,2025-05-30,"Reach - All Shows",Instagram,Explore,In-app,"Android Tablet",inactive,0.090007,,,,,,5,Daily,78,1.153933,0,0,0,,0,"7-day click or 1-day view",,,,,1,2,12,2,1,1,1,1,53,,,,,,,,,,,,0,2.564103,0.090007,0.045003,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-06-02,2023-05-12,Reach
2022-05-01,2025-05-30,"Reach - All Shows",Instagram,Explore,In-app,iPad,inactive,0.420032,,,,,,5,Daily,331,1.268978,256,1.292969,0,,0,"7-day click or 1-day view",256,reach,1.64074852,,2,3,15,3,2,2,2,0,192,,,,,,,,,,,,0,0.906344,0.210016,0.140011,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-06-02,2023-05-12,Reach
2022-05-01,2025-05-30,"Reach - All Shows",Instagram,Explore,In-app,iPhone,inactive,68.085125,,,,,,5,Daily,51726,1.316265,23042,2.244857,0.046398,3,2.83688,"7-day click or 1-day view",23042,reach,2.95482708,,204,521,1704,521,301,212,204,0,21421,,3,0.0058,,,,,,,,,0,1.00723,0.333751,0.130682,3,3,0.01302,0.0058,0.01302,22.695042,22.695042,2.83688,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-06-02,2023-05-12,Reach
2022-05-01,2025-05-30,"Reach - All Shows",Instagram,Explore,In-app,iPod,inactive,0,,,,,,5,Daily,6,0,0,0,0,,0,"7-day click or 1-day view",,,,,,,,,,,,0,3,,,,,,,,,,,,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-06-02,2023-05-12,Reach
2022-05-01,2025-05-30,"Reach - All Shows",Instagram,"Instagram Reels",In-app,"Android Smartphone",inactive,77.675847,,,,,,5,Daily,45767,1.697202,14081,3.250266,0.02185,1,7.767585,"7-day click or 1-day view",14081,reach,5.51635874,,372,1315,7820,1315,563,380,372,1,30861,,1,0.002185,,,,,,,,,0,2.873249,0.208806,0.059069,1,1,0.007102,0.002185,0.007102,77.675847,77.675847,7.767585,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-06-02,2023-05-12,Reach
2022-05-01,2025-05-30,"Reach - All Shows",Instagram,"Instagram Reels",In-app,"Android Tablet",inactive,0.290022,,,,,,5,Daily,205,1.414741,0,0,0,,0,"7-day click or 1-day view",,,,,6,14,64,14,8,6,6,1,159,,,,,,,,,,,,0,6.829268,0.048337,0.020716,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-06-02,2023-05-12,Reach
2022-05-01,2025-05-30,"Reach - All Shows",Instagram,"Instagram Reels",In-app,iPad,inactive,4.190315,,,,,,5,Daily,2527,1.658217,896,2.820313,0,,0,"7-day click or 1-day view",896,reach,4.67669135,,9,40,194,45,20,9,9,1,1642,,,,,,,,,,,,0,1.582905,0.465591,0.104758,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-06-02,2023-05-12,Reach
2022-05-01,2025-05-30,"Reach - All Shows",Instagram,"Instagram Reels",In-app,iPhone,inactive,270.500363,,,,,,5,Daily,165875,1.630748,48965,3.387624,0.02532,6,6.440485,"7-day click or 1-day view",48965,reach,5.52436155,,966,2920,11979,3181,1511,1080,1046,1,108655,,6,0.003617,,,,,,,,,0,1.760362,0.280021,0.092637,6,6,0.012254,0.003617,0.012254,45.083394,45.083394,6.935907,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-06-02,2023-05-12,Reach
2022-05-01,2025-05-30,"Reach - All Shows",Instagram,"Instagram Reels",In-app,iPod,inactive,0.030002,,,,,,5,Daily,17,1.764839,0,0,0,,0,"7-day click or 1-day view",,,,,,,,,,,,0,13,,,,,,,,,,,,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-06-02,2023-05-12,Reach
2022-05-01,2025-05-30,"Reach - All Shows",Instagram,"Instagram Stories",In-app,"Android Smartphone",inactive,35.172648,,,,,,5,Daily,20539,1.712481,7681,2.674001,0.048688,6,3.517265,"7-day click or 1-day view",7681,reach,4.5791756,,85,177,373,180,111,89,86,0,9136,,6,0.029213,,,,,,,,,0,0.861775,0.413796,0.198716,6,6,0.078115,0.029213,0.078115,5.862108,5.862108,3.517265,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-06-02,2023-05-12,Reach
2022-05-01,2025-05-30,"Reach - All Shows",Instagram,"Instagram Stories",In-app,"Android Tablet",inactive,0.220017,,,,,,5,Daily,142,1.549412,64,2.21875,0,,0,"7-day click or 1-day view",64,reach,3.4377588,,,,2,,,,,0,70,,,,,,,,,,,,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-06-02,2023-05-12,Reach
2022-05-01,2025-05-30,"Reach - All Shows",Instagram,"Instagram Stories",In-app,iPad,inactive,1.740131,,,,,,5,Daily,1040,1.673203,448,2.321429,0.096154,,1.740131,"7-day click or 1-day view",448,reach,3.88422098,,2,2,5,2,2,2,2,0,419,,,,,,,,,,,,0,0.192308,0.870066,0.870066,,,0,,,,,1.740131,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-06-02,2023-05-12,Reach
2022-05-01,2025-05-30,"Reach - All Shows",Instagram,"Instagram Stories",In-app,iPhone,inactive,455.394282,,,,,,5,Daily,270993,1.680465,69959,3.873597,0.058304,106,2.882242,"7-day click or 1-day view",69959,reach,6.50944528,,869,1571,3313,1571,1070,872,870,0,114009,,104,0.039115,,,,,,,,,0,0.57972,0.524044,0.289875,104,106,0.148659,0.039115,0.148659,4.378791,4.378791,2.957106,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-06-02,2023-05-12,Reach
2022-05-01,2025-05-30,"Reach - All Shows",Instagram,"Instagram Stories",In-app,iPod,inactive,0.030002,,,,,,5,Daily,10,3.000226,0,0,0,,0,"7-day click or 1-day view",,,,,,,,,,,,0,5,,,,,,,,,,,,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-06-02,2023-05-12,Reach
2022-05-01,2025-05-30,"Post: ""This weekend at Kinselas""",Facebook,Feed,Desktop,Desktop,inactive,0.76,,,,,,10,Lifetime,66,11.515152,62,1.064516,10.606061,,0.108571,"7-day click or 1-day view",7,actions:post_engagement,0.10857143,,,,,,,,,00:00:00,,,,,,,,,,,,,0,,,,,,0,,,,,0.108571,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-06-03,2025-02-16,Engagement
2022-05-01,2025-05-30,"Post: ""This weekend at Kinselas""",Facebook,Feed,In-app,"Android Smartphone",inactive,2.18,,,,,,10,Lifetime,223,9.775785,214,1.042056,7.174888,1,0.13625,"7-day click or 1-day view",13,actions:post_engagement,0.16769231,,,,,,,,,00:00:00,,,1,0.44843,,,,,,,,,0,,,,,,0.46729,,,,2.18,0.145333,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-06-03,2025-02-16,Engagement
2022-05-01,2025-05-30,"Post: ""This weekend at Kinselas""",Facebook,Feed,In-app,iPad,inactive,0.13,,,,,,10,Lifetime,11,11.818182,11,1,0,,0,"7-day click or 1-day view",,,,,,,,,,,,00:00:00,,,,,,,,,,,,,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-06-03,2025-02-16,Engagement
2022-05-01,2025-05-30,"Post: ""This weekend at Kinselas""",Facebook,Feed,In-app,iPhone,inactive,6.54,,,,,,10,Lifetime,658,9.93921,619,1.063005,8.206687,4,0.121111,"7-day click or 1-day view",44,actions:post_engagement,0.14863636,,,,,,,,,00:00:00,,,4,0.607903,,,,,,,,,0,,,,,,0.646204,,,,1.635,0.133469,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-06-03,2025-02-16,Engagement
2022-05-01,2025-05-30,"Post: ""This weekend at Kinselas""",Facebook,"Instant article",In-app,"Android Smartphone",inactive,0.01,,,,,,10,Lifetime,3,3.333333,3,1,0,,0,"7-day click or 1-day view",,,,,,,,,,,,00:00:00,,,,,,,,,,,,,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-06-03,2025-02-16,Engagement
2022-05-01,2025-05-30,"Post: ""This weekend at Kinselas""",Facebook,"Instant article",In-app,iPhone,inactive,0.03,,,,,,10,Lifetime,6,5,6,1,0,,0,"7-day click or 1-day view",,,,,,,,,,,,00:00:00,,,,,,,,,,,,,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-06-03,2025-02-16,Engagement
2022-05-01,2025-05-30,"Post: ""This weekend at Kinselas""",Facebook,"Feed: video feeds",In-app,"Android Smartphone",inactive,0.13,,,,,,10,Lifetime,15,8.666667,14,1.071429,0,,0,"7-day click or 1-day view",,,,,,,,,,,,00:00:00,,,,,,,,,,,,,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-06-03,2025-02-16,Engagement
2022-05-01,2025-05-30,"Post: ""This weekend at Kinselas""",Facebook,"Feed: video feeds",In-app,iPhone,inactive,0.22,,,,,,10,Lifetime,37,5.945946,36,1.027778,2.702703,,0.22,"7-day click or 1-day view",1,actions:post_engagement,0.22,,,,,,,,,00:00:00,,,,,,,,,,,,,0,,,,,,0,,,,,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-06-03,2025-02-16,Engagement
2022-05-01,2025-05-30,"Post: ""Harry's Comedy in Surry Hills this Monday is...""",Facebook,Feed,Desktop,Desktop,inactive,0.93,,,,,,10,Lifetime,130,7.153846,117,1.111111,7.692308,,0.093,"7-day click or 1-day view",10,actions:post_engagement,0.093,,,,,,,,,00:00:00,,,,,,,,,,,,,0,,,,,,0,,,,,0.093,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-06-05,2025-02-16,Engagement
2022-05-01,2025-05-30,"Post: ""Harry's Comedy in Surry Hills this Monday is...""",Facebook,Feed,In-app,"Android Smartphone",inactive,1.79,,,,,,10,Lifetime,249,7.188755,234,1.064103,7.630522,,0.094211,"7-day click or 1-day view",14,actions:post_engagement,0.12785714,,,,,,,,,00:00:00,,,,,,,,,,,,,0,,,,,,0,,,,,0.094211,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-06-05,2025-02-16,Engagement
2022-05-01,2025-05-30,"Post: ""Harry's Comedy in Surry Hills this Monday is...""",Facebook,Feed,In-app,iPad,inactive,0.01,,,,,,10,Lifetime,4,2.5,4,1,0,,0,"7-day click or 1-day view",,,,,,,,,,,,00:00:00,,,,,,,,,,,,,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-06-05,2025-02-16,Engagement
2022-05-01,2025-05-30,"Post: ""Harry's Comedy in Surry Hills this Monday is...""",Facebook,Feed,In-app,iPhone,inactive,5.52,,,,,,10,Lifetime,774,7.131783,704,1.099432,10.206718,1,0.069873,"7-day click or 1-day view",44,actions:post_engagement,0.12545455,,,,,,,,,00:00:00,,,1,0.129199,,,,,,,,,0,,,,1,1,0.142045,0.129199,0.142045,5.52,5.52,0.0736,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-06-05,2025-02-16,Engagement
