"Reporting starts","Reporting ends","Ad Set Name","Time of day (ad account time zone)","Ad set delivery","Amount spent (AUD)","Website purchases","Cost per purchase (AUD)","Purchase ROAS (return on ad spend)","Purchases conversion value","Website purchases conversion value","Ad set budget","Ad set budget type",Impressions,"CPM (cost per 1,000 impressions) (AUD)",Reach,Frequency,"CTR (all)","Link clicks","CPC (all) (AUD)","Attribution setting",Results,"Result indicator","Cost per results","Meta purchases",ThruPlays,"3-second video plays","Video plays at 25%","Video plays at 50%","Video plays at 75%","Video plays at 95%","Video plays at 100%","Video average play time","Video plays",profile_visit_view,"Unique link clicks","CTR (link click-through rate)","Landing page views","Adds to cart","Website adds to cart","Adds of payment info","Website adds of payment info","Checkouts Initiated","Website checkouts initiated","Website purchase ROAS (return on ad spend)",Views,"3-second video plays rate per impressions","Cost per ThruPlay (AUD)","Cost per 3-second video play (AUD)","Unique outbound clicks","Outbound clicks","Unique CTR (link click-through rate)","Outbound CTR (click-through rate)","Unique outbound CTR (click-through rate)","Cost per unique outbound click (AUD)","Cost per unique link click (AUD)","Cost per unique click (all) (AUD)","Adds of payment info conversion value","In-app adds of payment info conversion value","Website adds of payment info conversion value","Offline adds of payment info conversion value","Adds to cart conversion value","In-app adds to cart conversion value","Website adds to cart conversion value","Offline adds to cart conversion value","Cost per add of payment info (AUD)","Cost per add to cart (AUD)","Checkouts initiated conversion value","In-app checkouts initiated conversion value","Website checkouts initiated conversion value","Offline checkouts initiated conversion value","Cost per checkout initiated (AUD)","Content views","In-app content views","Website content views","Offline content views","Meta content views","Content views conversion value","In-app content views conversion value","Website content views conversion value","Offline content views conversion value","Cost per content view (AUD)","Cost per landing page view (AUD)","Orders created","Date created","Date last edited",custom_audiences,"Optimization events","Optimization Event Indicator","Optimization event conversion window"
2022-05-01,2025-06-01,"David Rose","21:00:00 - 21:59:59",not_delivering,4.1,,,,,,"Using campaign budget",0,384,10.677083,0,0,6.510417,17,0.164,"7-day click or 1-day view",,,,,,147,,,,,,00:00:00,,,,4.427083,6,,,,,,,,0,38.28125,,0.027891,,17,0,4.427083,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.683333,,2024-08-16,2024-08-16,,,,
2022-05-01,2025-06-01,"ALL SHOWS - Photos & Slideshows","21:00:00 - 21:59:59",not_delivering,85.117885,12,,,,280,"Using campaign budget",0,6147,13.847061,0,0,0.68326,21,2.026616,"1-day click or 1-day view",12,actions:offsite_conversion.fb_pixel_purchase,7.09315709,,,296,,,,,,00:00:00,,,,0.34163,10,,6,,,,8,3.289555,0,4.815357,,0.28756,,21,0,0.34163,,,,0,,,,,,,,,,,399.38,,399.38,,,,,54,,,,,,,,8.511789,,2023-05-15,2023-05-17,,12,actions:offsite_conversion.fb_pixel_purchase,"1-day view, 1-day click"
2022-05-01,2025-06-01,"WOLLONGONG: Rory Lowe Traffic","21:00:00 - 21:59:59",inactive,0.88,,,,,,5,Daily,123,7.154472,0,0,8.943089,7,0.08,"7-day click or 1-day view",7,actions:landing_page_view,0.12571429,,,24,,,,,,00:00:00,,,,5.691057,7,,,,,,,,0,19.512195,,0.036667,,7,0,5.691057,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.125714,,2025-05-15,2025-05-27,,7,actions:landing_page_view,"1-day click"
2022-05-01,2025-06-01,"ALL SHOWS Flexible Creative","21:00:00 - 21:59:59",not_delivering,223.969383,9,,,,673.85,60,Daily,18457,12.134658,0,0,1.294902,126,0.93711,"1-day click, 1-day view, or 1-day engaged-view",9,actions:offsite_conversion.fb_pixel_purchase,24.88548695,,,2472,,,,,,00:00:00,,,,0.682668,70,,,,8,,6,3.00867,0,13.393293,,0.090603,,126,0,0.682668,,,,0,,,,,,,,,,,,,,,,,,4,,,,,,,,3.199563,,2025-02-14,2025-05-07,,9,actions:offsite_conversion.fb_pixel_purchase,"1-day view, 1-day click"
2022-05-01,2025-06-01,"traffic link click ALL SHOWS - Photos & Slideshows","21:00:00 - 21:59:59",not_delivering,4.4,,,,,,"Using campaign budget",0,355,12.394366,0,0,5.915493,22,0.209524,"7-day click or 1-day view",22,actions:link_click,0.2,,,7,,,,,,00:00:00,,,,6.197183,6,,,,,,,,0,1.971831,,0.628571,,22,0,6.197183,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.733333,,2023-05-15,2024-06-21,,22,actions:link_click,"1-day click"
2022-05-01,2025-06-01,"SUNSHINE COAST: Rory Lowe Traffic","21:00:00 - 21:59:59",completed,3.21,,,,,,5,Daily,577,5.563258,0,0,9.532062,51,0.058364,"7-day click or 1-day view",42,actions:landing_page_view,0.07642857,,,183,,,,,,00:00:00,,,,8.838821,42,,,,,,,,0,31.715771,,0.017541,,51,0,8.838821,,,,0,,,,,,,,,,,,,,,,,,47,,,,,,,,0.076429,,2025-05-05,2025-05-22,,42,actions:landing_page_view,"1-day click"
2022-05-01,2025-06-01,"BURST: Arcade Comedy Club Dynamic Content","21:00:00 - 21:59:59",not_delivering,0,,,,,,100,Lifetime,0,0,0,0,0,,0,"1-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,00:00:00,,,,,,,2,,1,,2,,0,,,,,,0,,,,,0,,,,,117.85,,117.85,,,,79.9,,79.9,,,,,,,,,,,,,,,2024-10-15,2024-10-15,,,,
2022-05-01,2025-06-01,"Kinselas Day Of","21:00:00 - 21:59:59",not_delivering,2.56,,,,,,40,Lifetime,244,10.491803,0,0,0.819672,,1.28,"1-day click or 1-day view",,,,,,2,,,,,,00:00:00,,,,,,,,,,,,,0,0.819672,,1.28,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-15,2024-06-21,,,,
2022-05-01,2025-06-01,"Rory: Sydney Conversions UPDATED","21:00:00 - 21:59:59",inactive,39.69153,,,,,,700,Lifetime,3413,11.629514,0,0,2.695576,62,0.43143,"1-day click, 1-day view, or 1-day engaged-view",,,,,,869,,,,,,00:00:00,,,,1.816584,58,,,,,,,,0,25.461471,,0.045675,,62,0,1.816584,,,,0,,,,,,,,,,,,,,,,,,55,,,,,,,,0.684337,,2025-05-05,2025-05-27,,,,
2022-05-01,2025-06-01,"Gocsy Queanbeyan","21:00:00 - 21:59:59",not_delivering,3.01,,,,,,50,Lifetime,200,15.05,0,0,3.5,3,0.43,"7-day click or 1-day view",,,,,,6,,,,,,00:00:00,,,,1.5,,,,,,,,,0,3,,0.501667,,3,0,1.5,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-29,2025-05-05,,,,
2022-05-01,2025-06-01,"Magic Day Of","21:00:00 - 21:59:59",not_delivering,1.25,,,,,,40,Lifetime,110,11.363636,0,0,0.909091,1,1.25,"1-day click or 1-day view",,,,,,10,,,,,,00:00:00,,,,0.909091,1,,,,,,,,0,9.090909,,0.125,,1,0,0.909091,,,,0,,,,,,,,,,,,,,,,,,1,,,,,,,,1.25,,2023-05-15,2024-06-21,,,,
2022-05-01,2025-06-01,"Rory: Brisbane Conversions UPDATED","21:00:00 - 21:59:59",inactive,9.25,,,,,,600,Lifetime,775,11.935484,0,0,4.387097,17,0.272059,"1-day click, 1-day view, or 1-day engaged-view",,,,,,296,,,,,,00:00:00,,,,2.193548,15,,,,,,,,0,38.193548,,0.03125,,17,0,2.193548,,,,0,,,,,,,,,,,,,,,,,,2,,,,,,,,0.616667,,2025-05-05,2025-05-21,,,,
2022-05-01,2025-06-01,"Gocsy Newcastle - 1 day view click","21:00:00 - 21:59:59",archived,0.16,,,,,,50,Lifetime,9,17.777778,0,0,0,,0,"1-day click, 1-day view, or 1-day engaged-view",,,,,,1,,,,,,00:00:00,,,,,,,,,,,,,0,11.111111,,0.16,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-29,2024-12-02,,,,
2022-05-01,2025-06-01,"Harrys Day Of","21:00:00 - 21:59:59",inactive,3.37,,,,,,98.91,Lifetime,354,9.519774,0,0,0.564972,1,1.685,"1-day click or 1-day view",,,,,,13,,,,,,00:00:00,,,,0.282486,,,,,,,,,0,3.672316,,0.259231,,1,0,0.282486,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-15,2024-06-21,,,,
2022-05-01,2025-06-01,"Rory: Brisbane Conversions UPDATED v2","21:00:00 - 21:59:59",inactive,10.68,,,,,,600,Lifetime,945,11.301587,0,0,1.481481,7,0.762857,"7-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,00:00:00,,,,0.740741,5,,,,,,,,0,,,,,7,0,0.740741,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2.136,,2025-05-22,2025-05-27,,,,
2022-05-01,2025-06-01,"ALL SHOWS - Photos & Slideshows","21:00:00 - 21:59:59",not_delivering,5.89,,,,,,"Using campaign budget",0,387,15.219638,0,0,2.067183,4,0.73625,"7-day click or 1-day view",,,,,,55,,,,,,00:00:00,,,,1.033592,1,,,,,,,,0,14.211886,,0.107091,,4,0,1.033592,,,,0,,,,,,,,,,,,,,,,,,2,,,,,,,,5.89,,2023-05-16,2024-06-21,,,,
2022-05-01,2025-06-01,"Rory: Sunshine Coast Conversions UPDATEDv2","21:00:00 - 21:59:59",inactive,7.979692,,,,,,300,Lifetime,717,11.129278,0,0,2.7894,14,0.398985,"1-day click, 1-day view, or 1-day engaged-view",,,,,,252,,,,,,00:00:00,,,,1.95258,12,,,,,,,,0,35.146444,,0.031665,,14,0,1.95258,,,,0,,,,,,,,,,,,,,,,,,13,,,,,,,,0.664974,,2025-05-22,2025-05-24,,,,
2022-05-01,2025-06-01,"traffic LPviews ALL SHOWS - Photos & Slideshows","21:00:00 - 21:59:59",not_delivering,76.119918,,,,,,"Using campaign budget",0,9021,8.43808,0,0,3.159295,258,0.267087,"7-day click or 1-day view",161,actions:landing_page_view,0.47279452,,,398,,,,,,00:00:00,,,,2.859993,161,,,,,,,,0,4.411928,,0.191256,,258,0,2.859993,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.472795,,2023-05-25,2025-01-16,,161,actions:landing_page_view,"1-day click"
2022-05-01,2025-06-01,"Rory: Brisbane Sales","21:00:00 - 21:59:59",recently_completed,27.39,,,,,,"Using campaign budget",0,2103,13.024251,0,0,3.471232,35,0.375205,"7-day click, 1-day view, or 1-day engaged-view",,,,,,672,,,,,,00:00:00,,,,1.664289,23,,,,,,,,0,31.954351,,0.040759,,36,0,1.71184,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,1.19087,,2025-05-27,2025-05-27,,,,
2022-05-01,2025-06-01,"Rory: Canberra Sales","21:00:00 - 21:59:59",active,17.507672,,,,,,"Using campaign budget",0,1133,15.452491,0,0,4.94263,29,0.312637,"7-day click, 1-day view, or 1-day engaged-view",,,,,,379,,,,,,00:00:00,,,,2.559576,24,,1,,,,1,,0,33.451015,,0.046194,,29,0,2.559576,,,,0,,,,,70.4,,70.4,,,,70.4,,70.4,,,,,29,,,,,,,,0.729486,,2025-05-28,2025-05-28,,,,
2022-05-01,2025-06-01,"Magic Mic Comedy","22:00:00 - 22:59:59",inactive,1.62,,,,,,"Using campaign budget",0,114,14.210526,0,0,3.508772,2,0.405,"7-day click or 1-day view",,,,,,22,,,,,,00:00:00,,,,1.754386,1,,,,,,,,0,19.298246,,0.073636,,2,0,1.754386,,,,0,,,,,,,,,,,,,,,,,,1,,,,,,,,1.62,,2022-05-18,2023-03-09,,,,
2022-05-01,2025-06-01,"traffic LPviews ALL SHOWS - Photos & Slideshows","22:00:00 - 22:59:59",not_delivering,1.77,,,,,,"Using campaign budget",0,151,11.721854,0,0,3.311258,1,0.354,"7-day click or 1-day view",3,actions:landing_page_view,0.59,,,37,,,,,,00:00:00,,,,0.662252,3,,,,,,,,0,24.503311,,0.047838,,1,0,0.662252,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.59,,2023-09-25,2024-06-21,,3,actions:landing_page_view,"1-day click"
2022-05-01,2025-06-01,"Magic Mic Comedy","22:00:00 - 22:59:59",not_delivering,36.650694,,,,,,"Using campaign budget",0,22835,1.605023,0,0,0.070068,6,2.290668,"7-day click or 1-day view",,,,,,903,,,,,,00:00:00,,,,0.026275,,,,,,,,,0,3.954456,,0.040588,,6,0,0.026275,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-06-02,2022-06-02,,,,
2022-05-01,2025-06-01,"ALL SHOWS Flexible Creative TRAFFIC","22:00:00 - 22:59:59",active,173.534193,,,,,,22,Daily,16542,10.490521,0,0,5.198888,612,0.201784,"7-day click or 1-day view",281,actions:landing_page_view,0.6175594,,,2278,,,,,,00:00:00,,,,3.699674,281,,,,,,,,0,13.771007,,0.076178,,612,0,3.699674,,,,0,,,,,,,,,,,,,,,,,,9,,,,,,,,0.617559,,2025-02-14,2025-05-22,,281,actions:landing_page_view,"1-day click"
2022-05-01,2025-06-01,"Harrys Comedy","22:00:00 - 22:59:59",inactive,1.12,,,,,,"Using campaign budget",0,79,14.177215,0,0,1.265823,1,1.12,"7-day click or 1-day view",,,,,,12,,,,,,00:00:00,,,,1.265823,,,,,,,,,0,15.189873,,0.093333,,1,0,1.265823,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-05-18,2023-03-09,,,,
2022-05-01,2025-06-01,"Video Ad - Carousel Launch","22:00:00 - 22:59:59",not_delivering,1.869626,,,,,,"Using campaign budget",0,69,27.09603,0,0,1.449275,,1.869626,"1-day click or 1-day view",,,,,,6,,,,,,00:00:00,,,,,,,,,,,,,0,8.695652,,0.311604,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-09-25,2023-09-25,,,,
2022-05-01,2025-06-01,"Harrys Comedy","22:00:00 - 22:59:59",not_delivering,0.66,,,,,,"Using campaign budget",0,452,1.460177,0,0,0,,0,"7-day click or 1-day view",,,,,,19,,,,,,00:00:00,,,,,,,,,,,,,0,4.20354,,0.034737,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-06-02,2023-05-24,,,,
2022-05-01,2025-06-01,"MELB: ALL SHOWS Flexible Creative","22:00:00 - 22:59:59",not_delivering,63.88,1,,,,64,150,Daily,4607,13.865856,0,0,1.736488,40,0.7985,"1-day click, 1-day view, or 1-day engaged-view",1,actions:offsite_conversion.fb_pixel_purchase,63.88,,,515,,,,,,00:00:00,,,,0.868244,24,,,,1,,2,1.001879,0,11.178641,,0.124039,,40,0,0.868244,,,,0,,,,,,,,,,,120,,120,,,,,,,,,,,,,2.661667,,2025-04-03,2025-04-13,,1,actions:offsite_conversion.fb_pixel_purchase,"1-day view, 1-day click"
2022-05-01,2025-06-01,"iD Comedy Club","22:00:00 - 22:59:59",inactive,73.59211,7,,,,289.36,"Using campaign budget",0,6362,11.567449,0,0,1.493241,45,0.774654,"1-day click or 1-day view",7,actions:offsite_conversion.fb_pixel_purchase,10.51315861,,,643,,,,,,00:00:00,,,,0.707325,30,,,,,,6,3.931943,0,10.106885,,0.114451,,45,0,0.707325,,,,0,,,,,,,,,,,333.74,,333.74,,,,,77,,,,,,,,2.45307,,2022-05-18,2023-05-24,,7,actions:offsite_conversion.fb_pixel_purchase,"1-day view, 1-day click"
2022-05-01,2025-06-01,"Oct23 Dynamic Creative","22:00:00 - 22:59:59",not_delivering,239.78,2,,,,103.09,10,Daily,46692,5.135355,0,0,3.456695,1459,0.148563,"7-day click or 1-day view",1523,actions:landing_page_view,0.15743926,,,3903,,,,,,00:00:00,,,,3.124732,1523,,2,,,,,0.429936,0,8.359034,,0.061435,,1457,0,3.120449,,,,0,,,,,162,,162,,,,,,,,,,,2,,,,,,,,0.157439,,2023-09-29,2024-06-21,,1523,actions:landing_page_view,"1-day click"
2022-05-01,2025-06-01,"iD Comedy Club","22:00:00 - 22:59:59",not_delivering,69.297219,4,,,,168.94,"Using campaign budget",0,40560,1.708511,0,0,0.046844,10,3.647222,"7-day click or 1-day view",,,,,,859,,,,,,00:00:00,,,,0.024655,,,,,,,3,2.437904,0,2.11785,,0.080672,,10,0,0.024655,,,,0,,,,,,,,,,,276.62,,276.62,,,,,5,,,,,,,,,,2022-06-02,2023-02-15,,,,
2022-05-01,2025-06-01,"MELB: Flexible Creative","22:00:00 - 22:59:59",completed,77.99,1,,,,44,300,Daily,5631,13.850115,0,0,2.681584,71,0.51649,"1-day click, 1-day view, or 1-day engaged-view",1,actions:offsite_conversion.fb_pixel_purchase,77.99,,,873,,,,,,00:00:00,,,,1.260877,42,,,,,,,0.564175,0,15.503463,,0.089336,,71,0,1.260877,,,,0,,,,,,,,,,,,,,,,,,1,,,50,,50,,,1.856905,,2025-04-10,2025-04-16,,1,actions:offsite_conversion.fb_pixel_purchase,"1-day view, 1-day click"
2022-05-01,2025-06-01,"ALL SHOWS Single Dynamic Content","22:00:00 - 22:59:59",not_delivering,383.418854,44,,,,2477.26,25,Daily,39723,9.652314,0,0,1.601088,377,0.60286,"1-day click, 1-day view, or 1-day engaged-view",44,actions:offsite_conversion.fb_pixel_purchase,8.71406485,,,1427,,,,,,00:00:00,,,,0.949072,322,,39,,13,,51,6.460976,0,3.592377,,0.268689,,376,0,0.946555,,,,0,,,,,1158.71,,1158.71,,,,2640.63,,2640.63,,,,,36,,,100,,100,,,1.190742,,2023-10-04,2024-07-07,,44,actions:offsite_conversion.fb_pixel_purchase,"1-day view, 1-day click"
2022-05-01,2025-06-01,"Post: ""This weekend at Kinselas""","22:00:00 - 22:59:59",not_delivering,1.03,,,,,,"Using campaign budget",0,78,13.205128,0,0,14.102564,,0.093636,"7-day click or 1-day view",11,actions:post_engagement,0.09363636,,,,,,,,,00:00:00,,,,,,,,,,,,,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-06-03,2022-06-03,,11,actions:post_engagement,"1-day click"
2022-05-01,2025-06-01,"Rory: Canberra Conversions | 4 weeks out 1 week $200 Assess weekly","22:00:00 - 22:59:59",inactive,8.780702,,,,,,250,Lifetime,757,11.599343,0,0,2.113606,3,0.548794,Incremental,,,,,,,,,,,,00:00:00,,,,0.396301,4,,,,,,0,,0,,,,,3,0,0.396301,,,,0,,,,,,,,,,,,,,,,,,4,,,,,,,,2.195176,,2025-05-06,2025-05-21,,,,
2022-05-01,2025-06-01,"New Sales Ad Set","22:00:00 - 22:59:59",not_delivering,15.386153,,,,,,"Using campaign budget",0,1581,9.731912,0,0,1.897533,20,0.512872,"7-day click or 1-day view",,,,,,228,,,,,,00:00:00,,,,1.265022,12,,,,,,,,0,14.421252,,0.067483,,20,0,1.265022,,,,0,,,,,,,,,,,,,,,,,,1,,,,,,,,1.282179,,2024-06-21,2024-07-15,,,,
2022-05-01,2025-06-01,"Event: Harry's Comedy - Mondays","22:00:00 - 22:59:59",not_delivering,0.79,,,,,,"Using campaign budget",0,73,10.821918,0,0,2.739726,1,0.395,"7-day click or 1-day view",,,,,,,,,,,,00:00:00,,,,1.369863,,,,,,,,,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-07-10,2022-07-11,,,,
2022-05-01,2025-06-01,"Rory: Sydney Conversions","22:00:00 - 22:59:59",archived,2.96,,,,,,10,Daily,281,10.533808,0,0,2.491103,2,0.422857,Incremental,,,,,,,,,,,,00:00:00,,,,0.711744,2,,,,,,,,0,,,,,2,0,0.711744,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,1.48,,2025-04-25,2025-05-14,,,,
2022-05-01,2025-06-01,"Lookalike of iD Comedy Club Instagram Engagers","22:00:00 - 22:59:59",not_delivering,0.27,,,,,,11.51,Lifetime,53,5.09434,0,0,1.886792,,0.27,"7-day click or 1-day view",,,,,,,,,,,,00:00:00,,,,,,,,,,,,,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-24,2025-01-16,,,,
2022-05-01,2025-06-01,"Harrys Comedy","22:00:00 - 22:59:59",inactive,6.81,,,,,,"Using campaign budget",0,2010,3.38806,0,0,0.298507,3,1.135,"7-day click or 1-day view",,,,,,108,,,,,,00:00:00,,,,0.149254,,,,,,,,,0,5.373134,,0.063056,,3,0,0.149254,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-07-18,2023-06-12,,,,
2022-05-01,2025-06-01,"Rory: Sunshine Coast Conversions","22:00:00 - 22:59:59",inactive,4.82,,,,,,500,Lifetime,468,10.299145,0,0,1.923077,3,0.535556,"1-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,00:00:00,,,,0.641026,4,,,,,,,,0,,,,,3,0,0.641026,,,,0,,,,,,,,,,,,,,,,,,5,,,,,,,,1.205,,2025-05-05,2025-05-22,,,,
2022-05-01,2025-06-01,"Eventbrite Grouped Remarketing Audience","22:00:00 - 22:59:59",inactive,1.29,,,,,,8.84,Lifetime,95,13.578947,0,0,0,,0,"7-day click or 1-day view",,,,,,,,,,,,00:00:00,,,,,1,,,,,,,,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,1.29,,2024-06-24,2024-06-26,,,,
2022-05-01,2025-06-01,"Magic Mic Comedy","22:00:00 - 22:59:59",not_delivering,20.2,,,,,,"Using campaign budget",0,8753,2.30778,0,0,0.114247,5,2.02,"7-day click or 1-day view",,,,,,327,,,,,,00:00:00,,,,0.057123,,,,,,,,,0,3.735862,,0.061774,,5,0,0.057123,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-07-18,2023-06-12,,,,
2022-05-01,2025-06-01,"Rory: Sydney Traffic","22:00:00 - 22:59:59",completed,22.182881,,,,,,10,Daily,3744,5.924915,0,0,11.832265,385,0.050074,"7-day click or 1-day view",354,actions:landing_page_view,0.06266351,,,1569,,,,,,00:00:00,,,,10.28312,354,,,,,,,,0,41.907051,,0.014138,,385,0,10.28312,,,,0,,,,,,,,,,,,,,,,,,163,,,,,,,,0.062664,,2025-04-25,2025-05-15,,354,actions:landing_page_view,"1-day click"
2022-05-01,2025-06-01,"Facebook Grouped Remarketing Audience","22:00:00 - 22:59:59",not_delivering,0.599353,,,,,,12.48,Lifetime,71,8.441598,0,0,1.408451,,0.599353,"7-day click or 1-day view",,,,,,,,,,,,00:00:00,,,,,1,,,,,,,,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.599353,,2024-06-24,2025-01-16,,,,
2022-05-01,2025-06-01,"iD Comedy Club","22:00:00 - 22:59:59",inactive,12.259379,,,,,,"Using campaign budget",0,7860,1.559717,0,0,0.063613,3,2.451876,"7-day click or 1-day view",,,,,,64,,,,,,00:00:00,,,,0.038168,,,,,,,,,0,0.814249,,0.191553,,3,0,0.038168,,,,0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,2022-07-18,2022-11-29,,,,
2022-05-01,2025-06-01,"SYD: Rory Event Response Ad","22:00:00 - 22:59:59",not_delivering,1.68,,,,,,5,Daily,180,9.333333,0,0,10,,0.093333,"7-day click or 1-day view",2,actions:rsvp,0.84,,,81,,,,,,00:00:00,,,,,,,,,,,,,0,45,,0.020741,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-02,2025-05-02,,2,actions:rsvp,"1-day click"
2022-05-01,2025-06-01,"iD Comedy Club Instagram Engagers","22:00:00 - 22:59:59",inactive,0.45,,,,,,10.43,Lifetime,46,9.782609,0,0,0,,0,"7-day click or 1-day view",,,,,,,,,,,,00:00:00,,,,,1,,,,,,,,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,,2024-06-24,2024-06-26,,,,
2022-05-01,2025-06-01,"Event: Dark Jokes Night (Halloween)","22:00:00 - 22:59:59",not_delivering,1.41,,,,,,"Using campaign budget",0,76,18.552632,0,0,1.315789,,1.41,"7-day click or 1-day view",,,,,,,,,,,,00:00:00,,,,,,,,,,,,,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-10-25,2022-10-25,,,,
2022-05-01,2025-06-01,"BRISBANE: Rory Lowe Traffic","22:00:00 - 22:59:59",inactive,8.495502,,,,,,10,Daily,1436,5.916087,0,0,11.002786,134,0.053769,"7-day click or 1-day view",121,actions:landing_page_view,0.07021076,,,481,,,,,,00:00:00,,,,9.331476,121,,,,,,,,0,33.495822,,0.017662,,134,0,9.331476,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.070211,,2025-05-05,2025-05-27,,121,actions:landing_page_view,"1-day click"
2022-05-01,2025-06-01,"Mailchimp Grouped Remarketing Audience","22:00:00 - 22:59:59",not_delivering,0.75,,,,,,14.72,Lifetime,87,8.62069,0,0,3.448276,1,0.25,"7-day click or 1-day view",1,actions:link_click,0.75,,,,,,,,,00:00:00,,,,1.149425,1,,,,,,,,0,,,,,1,0,1.149425,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,,2024-06-24,2025-01-16,,1,actions:link_click,"1-day click"
2022-05-01,2025-06-01,"AlanFang Promo Video","22:00:00 - 22:59:59",not_delivering,3.34,,,,,,50,Lifetime,223,14.977578,0,0,0,,0,"7-day click or 1-day view",,,,,,127,,,,,,00:00:00,,,,,,,,,,,,,0,56.950673,,0.026299,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-29,2024-06-21,,,,
2022-05-01,2025-06-01,"PERTH: Rory Lowe Traffic","22:00:00 - 22:59:59",active,13.412071,,,,,,5,Daily,2206,6.079814,0,0,11.196736,193,0.0543,"7-day click or 1-day view",160,actions:landing_page_view,0.08382544,,,744,,,,,,00:00:00,,,,8.748867,160,,,,,,,,0,33.726201,,0.018027,,193,0,8.748867,,,,0,,,,,,,,,,,,,,,,,,163,,,,,,,,0.083825,,2025-05-05,2025-05-22,,160,actions:landing_page_view,"1-day click"
2022-05-01,2025-06-01,"Whole Festival Dynamic Creative","22:00:00 - 22:59:59",not_delivering,60.358673,5,,,,331.37,"Using campaign budget",0,5184,11.643263,0,0,4.783951,120,0.243382,"7-day click or 1-day view",5,actions:offsite_conversion.fb_pixel_purchase,12.07173465,,,1190,,,,,,00:00:00,,,,2.314815,100,,3,,,,,5.490015,0,22.955247,,0.050722,,120,0,2.314815,,,,0,,,,,85,,85,,,,,,,,,,,2,,,,,,,,0.603587,,2024-07-03,2024-07-03,,5,actions:offsite_conversion.fb_pixel_purchase,"1-day view, 7-day click"
2022-05-01,2025-06-01,"Traffic Ad Steph melb","22:00:00 - 22:59:59",not_delivering,0.89,,,,,,55,Lifetime,77,11.558442,0,0,10.38961,5,0.11125,"7-day click or 1-day view",5,actions:link_click,0.178,,,22,,,,,,00:00:00,,,,6.493506,,,,,,,,,0,28.571429,,0.040455,,5,0,6.493506,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-30,2024-06-21,,5,actions:link_click,"1-day click"
2022-05-01,2025-06-01,"CANBERRA: Rory Lowe Traffic","22:00:00 - 22:59:59",inactive,6.332443,,,,,,10,Daily,1061,5.968372,0,0,7.257304,67,0.08224,"7-day click or 1-day view",73,actions:landing_page_view,0.08674579,,,357,,,,,,00:00:00,,,,6.314797,73,,,,,,,,0,33.647502,,0.017738,,67,0,6.314797,,,,0,,,,,,,,,,,,,,,,,,76,,,,,,,,0.086746,,2025-05-06,2025-05-28,,73,actions:landing_page_view,"1-day click"
2022-05-01,2025-06-01,"REACH: Whole Festival Dynamic Creative","22:00:00 - 22:59:59",not_delivering,2.92,,,,,,"Using campaign budget",0,1367,2.136064,0,0,0.804682,2,0.265455,"7-day click or 1-day view",,,,,,317,,,,,,00:00:00,,,,0.146306,1,,,,,,,,0,23.189466,,0.009211,,2,0,0.146306,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2.92,,2024-07-10,2025-01-16,,,,
