Reporting starts,Reporting ends,Ad Set Name,Audience segments,Ad set delivery,Amount spent (AUD),Website purchases,Cost per purchase (AUD),Purchase ROAS (return on ad spend),Purchases conversion value,Website purchases conversion value,Ad set budget,Ad set budget type,Impressions,"CPM (cost per 1,000 impressions) (AUD)",Reach,Frequency,CTR (all),Link clicks,CPC (all) (AUD),Attribution setting,Results,Result indicator,Cost per results,Meta purchases,ThruPlays,3-second video plays,Video plays at 25%,Video plays at 50%,Video plays at 75%,Video plays at 95%,Video plays at 100%,Video average play time,Video plays,profile_visit_view,Unique link clicks,CTR (link click-through rate),Landing page views,Adds to cart,Website adds to cart,Adds of payment info,Website adds of payment info,Checkouts Initiated,Website checkouts initiated,Website purchase ROAS (return on ad spend),Views,3-second video plays rate per impressions,Cost per ThruPlay (AUD),Cost per 3-second video play (AUD),Unique outbound clicks,Outbound clicks,Unique CTR (link click-through rate),Outbound CTR (click-through rate),Unique outbound CTR (click-through rate),Cost per unique outbound click (AUD),Cost per unique link click (AUD),Cost per unique click (all) (AUD),Adds of payment info conversion value,In-app adds of payment info conversion value,Website adds of payment info conversion value,Offline adds of payment info conversion value,Adds to cart conversion value,In-app adds to cart conversion value,Website adds to cart conversion value,Offline adds to cart conversion value,Cost per add of payment info (AUD),Cost per add to cart (AUD),Checkouts initiated conversion value,In-app checkouts initiated conversion value,Website checkouts initiated conversion value,Offline checkouts initiated conversion value,Cost per checkout initiated (AUD),Content views,In-app content views,Website content views,Offline content views,Meta content views,Content views conversion value,In-app content views conversion value,Website content views conversion value,Offline content views conversion value,Cost per content view (AUD),Cost per landing page view (AUD),Orders created,Date created,Date last edited,custom_audiences,Optimization events,Optimization Event Indicator,Optimization event conversion window
8/06/2024,8/06/2024,Oct23 Dynamic Creative,unknown,not_delivering,10.86,,,,,,10,Daily,1014,10.710059,904,1.121681,0,21,0,7-day click or 1-day view,8,actions:landing_page_view,1.3575,,,81,,,,,,0:00:00,,,,2.071006,8,,,,,,,,0,7.988166,,0.134074,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,1.3575,,29/09/2023,21/06/2024,,8,actions:landing_page_view,1-day click
7/06/2024,7/06/2024,ALL SHOWS Single Dynamic Content,prospecting,not_delivering,4.71,,,,,,25,Daily,637,7.394035,353,1.804533,0,1,0,"1-day click, 1-day view, or 1-day engaged-view",,,,,,36,,,,,,0:00:00,,,,0.156986,,,,,,,,,0,5.651491,,0.130833,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/10/2023,7/07/2024,,,,
7/06/2024,7/06/2024,ALL SHOWS Single Dynamic Content,existing,not_delivering,18.97,,,,,,25,Daily,1440,13.173611,649,2.218798,0,4,0,"1-day click, 1-day view, or 1-day engaged-view",,,,,,66,,,,,,0:00:00,,,,0.277778,,,,,,,,,0,4.583333,,0.287424,,,0,,,,,0,,,,,,,,,,,,,,,,1,,1,,,,,,,18.97,,,4/10/2023,7/07/2024,,,,
7/06/2024,7/06/2024,Oct23 Dynamic Creative,unknown,not_delivering,10.51,,,,,,10,Daily,1560,6.737179,1396,1.117479,0,16,0,7-day click or 1-day view,,,,,,8,,,,,,0:00:00,,,,1.025641,,,,,,,,,0,0.512821,,1.31375,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,29/09/2023,21/06/2024,,,,
6/06/2024,6/06/2024,ALL SHOWS Single Dynamic Content,uncategorized,not_delivering,0,,,,,,25,Daily,0,0,0,0,0,,0,"1-day click, 1-day view, or 1-day engaged-view",,,,,,1,,,,,,0:00:00,,,,,,,,,,,,,0,,,0,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/10/2023,7/07/2024,,,,
6/06/2024,6/06/2024,ALL SHOWS Single Dynamic Content,prospecting,not_delivering,6.32,2,3.16,16.311709,103.09,103.09,25,Daily,808,7.821782,481,1.679834,0,1,0,"1-day click, 1-day view, or 1-day engaged-view",2,actions:offsite_conversion.fb_pixel_purchase,3.16,,,26,,,,,,0:00:00,,,,0.123762,,,,,,,,16.311709,0,3.217822,,0.243077,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/10/2023,7/07/2024,,2,actions:offsite_conversion.fb_pixel_purchase,"1-day view, 1-day click"
6/06/2024,6/06/2024,ALL SHOWS Single Dynamic Content,existing,not_delivering,18.33,2,9.165,5.624113,103.09,103.09,25,Daily,1498,12.236315,702,2.133903,0,1,0,"1-day click, 1-day view, or 1-day engaged-view",2,actions:offsite_conversion.fb_pixel_purchase,9.165,,,41,,,,,,0:00:00,,,,0.066756,,2,2,2,2,2,2,5.624113,0,2.736983,,0.447073,,,0,,,,,0,,,,,60,,60,,9.165,9.165,109.09,,109.09,,9.165,1,,1,,,,,,,18.33,,,4/10/2023,7/07/2024,,2,actions:offsite_conversion.fb_pixel_purchase,"1-day view, 1-day click"
6/06/2024,6/06/2024,Oct23 Dynamic Creative,unknown,not_delivering,7.02,,,,,,10,Daily,1405,4.996441,1335,1.052434,0,26,0,7-day click or 1-day view,,,,,,51,,,,,,0:00:00,,,,1.850534,,,,,,,,,0,3.629893,,0.137647,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,29/09/2023,21/06/2024,,,,
6/06/2024,6/06/2024,Oct23 Dynamic Creative,uncategorized,not_delivering,0,,,,,,10,Daily,0,0,0,0,0,1,0,7-day click or 1-day view,,,,,,6,,,,,,0:00:00,,,,,,,,,,,,,0,,,0,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,29/09/2023,21/06/2024,,,,
6/06/2024,6/06/2024,Oct23 Dynamic Creative,prospecting,not_delivering,0.84,,,,,,10,Daily,176,4.772727,174,1.011494,0,,0,7-day click or 1-day view,,,,,,,,,,,,0:00:00,,,,,,,,,,,,,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,29/09/2023,21/06/2024,,,,
6/06/2024,6/06/2024,Oct23 Dynamic Creative,existing,not_delivering,0.05,,,,,,10,Daily,1,50,1,1,0,,0,7-day click or 1-day view,,,,,,,,,,,,0:00:00,,,,,,,,,,,,,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,29/09/2023,21/06/2024,,,,
5/06/2024,5/06/2024,ALL SHOWS Single Dynamic Content,unknown,not_delivering,0.73,2,0.365,141.219178,103.09,103.09,25,Daily,59,12.372881,48,1.229167,0,,0,"1-day click, 1-day view, or 1-day engaged-view",2,actions:offsite_conversion.fb_pixel_purchase,0.365,,,,,,,,,0:00:00,,,,,,,,,,,,141.219178,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/10/2023,7/07/2024,,2,actions:offsite_conversion.fb_pixel_purchase,"1-day view, 1-day click"
5/06/2024,5/06/2024,ALL SHOWS Single Dynamic Content,uncategorized,not_delivering,0,5,0,,96.92,96.92,25,Daily,0,0,0,0,0,8,0,"1-day click, 1-day view, or 1-day engaged-view",5,actions:offsite_conversion.fb_pixel_purchase,0,,,80,,,,,,0:00:00,,,,,,3,3,1,1,4,4,,0,,,0,,,0,,,,,0,,,,,20,,20,,0,0,113.1,,113.1,,0,1,,1,,,,,,,0,,,4/10/2023,7/07/2024,,5,actions:offsite_conversion.fb_pixel_purchase,"1-day view, 1-day click"
5/06/2024,5/06/2024,ALL SHOWS Single Dynamic Content,prospecting,not_delivering,7.72,,,,,,25,Daily,886,8.713318,466,1.901288,0,,0,"1-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,0:00:00,,,,,,,,,,,,,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/10/2023,7/07/2024,,,,
5/06/2024,5/06/2024,ALL SHOWS Single Dynamic Content,existing,not_delivering,15.82,,,,,,25,Daily,1297,12.197379,628,2.065287,0,,0,"1-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,0:00:00,,,,,,,,,,,,,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/10/2023,7/07/2024,,,,
5/06/2024,5/06/2024,Oct23 Dynamic Creative,unknown,not_delivering,0.26,,,,,,10,Daily,40,6.5,40,1,0,,0,7-day click or 1-day view,,,,,,,,,,,,0:00:00,,,,,,,,,,,,,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,29/09/2023,21/06/2024,,,,
5/06/2024,5/06/2024,Oct23 Dynamic Creative,uncategorized,not_delivering,0,,,,,,10,Daily,0,0,0,0,0,24,0,7-day click or 1-day view,,,,,,67,,,,,,0:00:00,,,,,,,,,,,,,0,,,0,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,29/09/2023,21/06/2024,,,,
5/06/2024,5/06/2024,Oct23 Dynamic Creative,prospecting,not_delivering,9.36,,,,,,10,Daily,1414,6.619519,1243,1.13757,0,,0,7-day click or 1-day view,,,,,,,,,,,,0:00:00,,,,,,,,,,,,,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,29/09/2023,21/06/2024,,,,
5/06/2024,5/06/2024,Oct23 Dynamic Creative,existing,not_delivering,0.2,,,,,,10,Daily,15,13.333333,14,1.071429,0,,0,7-day click or 1-day view,,,,,,,,,,,,0:00:00,,,,,,,,,,,,,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,29/09/2023,21/06/2024,,,,
4/06/2024,4/06/2024,ALL SHOWS Single Dynamic Content,uncategorized,not_delivering,0,,,,,,25,Daily,0,0,0,0,0,8,0,"1-day click, 1-day view, or 1-day engaged-view",,,,,,88,,,,,,0:00:00,,,,,,,,,,,,,0,,,0,,,0,,,,,0,,,,,,,,,,,,,,,,1,,1,,,,,,,0,,,4/10/2023,7/07/2024,,,,
4/06/2024,4/06/2024,ALL SHOWS Single Dynamic Content,prospecting,not_delivering,8.16,,,,,,25,Daily,997,8.184554,567,1.758377,0,,0,"1-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,0:00:00,,,,,,,,,,,,,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/10/2023,7/07/2024,,,,
4/06/2024,4/06/2024,ALL SHOWS Single Dynamic Content,existing,not_delivering,15.84,,,,,,25,Daily,1298,12.20339,689,1.88389,0,,0,"1-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,0:00:00,,,,,,,,,,,,,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/10/2023,7/07/2024,,,,
4/06/2024,4/06/2024,Oct23 Dynamic Creative,uncategorized,not_delivering,0,,,,,,10,Daily,0,0,0,0,0,22,0,7-day click or 1-day view,,,,,,100,,,,,,0:00:00,,,,,,,,,,,,,0,,,0,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,29/09/2023,21/06/2024,,,,
4/06/2024,4/06/2024,Oct23 Dynamic Creative,prospecting,not_delivering,9.75,,,,,,10,Daily,1352,7.211538,1229,1.100081,0,,0,7-day click or 1-day view,,,,,,,,,,,,0:00:00,,,,,,,,,,,,,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,29/09/2023,21/06/2024,,,,
4/06/2024,4/06/2024,Oct23 Dynamic Creative,existing,not_delivering,0.4,,,,,,10,Daily,27,14.814815,24,1.125,0,,0,7-day click or 1-day view,,,,,,,,,,,,0:00:00,,,,,,,,,,,,,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,29/09/2023,21/06/2024,,,,
3/06/2024,3/06/2024,ALL SHOWS Single Dynamic Content,unknown,not_delivering,0,2,0,,309.27,309.27,25,Daily,0,0,0,0,0,,0,"1-day click, 1-day view, or 1-day engaged-view",2,actions:offsite_conversion.fb_pixel_purchase,0,,,,,,,,,0:00:00,,,,,,1,1,,,2,2,,0,,,,,,0,,,,,0,,,,,25,,25,,,0,215.45,,215.45,,0,,,,,,,,,,,,,4/10/2023,7/07/2024,,2,actions:offsite_conversion.fb_pixel_purchase,"1-day view, 1-day click"
3/06/2024,3/06/2024,ALL SHOWS Single Dynamic Content,uncategorized,not_delivering,0,1,0,,54.92,54.92,25,Daily,0,0,0,0,0,5,0,"1-day click, 1-day view, or 1-day engaged-view",1,actions:offsite_conversion.fb_pixel_purchase,0,,,101,,,,,,0:00:00,,,,,,1,1,,,1,1,,0,,,0,,,0,,,,,0,,,,,,,,,,0,54.92,,54.92,,0,4,,4,,,,,,,0,,,4/10/2023,7/07/2024,,1,actions:offsite_conversion.fb_pixel_purchase,"1-day view, 1-day click"
3/06/2024,3/06/2024,ALL SHOWS Single Dynamic Content,prospecting,not_delivering,7.75,,,,,,25,Daily,1038,7.466281,584,1.777397,0,,0,"1-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,0:00:00,,,,,,,,,,,,,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/10/2023,7/07/2024,,,,
3/06/2024,3/06/2024,ALL SHOWS Single Dynamic Content,existing,not_delivering,15.99,,,,,,25,Daily,1437,11.127349,707,2.032532,0,,0,"1-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,0:00:00,,,,,,,,,,,,,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/10/2023,7/07/2024,,,,
3/06/2024,3/06/2024,Oct23 Dynamic Creative,uncategorized,not_delivering,0,,,,,,10,Daily,0,0,0,0,0,42,0,7-day click or 1-day view,,,,,,109,,,,,,0:00:00,,,,,,,,,,,,,0,,,0,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,29/09/2023,21/06/2024,,,,
3/06/2024,3/06/2024,Oct23 Dynamic Creative,prospecting,not_delivering,9.79,,,,,,10,Daily,1234,7.933549,1126,1.095915,0,,0,7-day click or 1-day view,,,,,,,,,,,,0:00:00,,,,,,,,,,,,,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,29/09/2023,21/06/2024,,,,
3/06/2024,3/06/2024,Oct23 Dynamic Creative,existing,not_delivering,0.2,,,,,,10,Daily,15,13.333333,10,1.5,0,,0,7-day click or 1-day view,,,,,,,,,,,,0:00:00,,,,,,,,,,,,,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,29/09/2023,21/06/2024,,,,
2/06/2024,2/06/2024,ALL SHOWS Single Dynamic Content,uncategorized,not_delivering,0,,,,,,25,Daily,0,0,0,0,0,11,0,"1-day click, 1-day view, or 1-day engaged-view",,,,,,103,,,,,,0:00:00,,,,,,,,,,,,,0,,,0,,,0,,,,,0,,,,,,,,,,,,,,,,1,,1,,,,,,,0,,,4/10/2023,7/07/2024,,,,
2/06/2024,2/06/2024,ALL SHOWS Single Dynamic Content,prospecting,not_delivering,6.74,,,,,,25,Daily,869,7.756041,441,1.970522,0,,0,"1-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,0:00:00,,,,,,,,,,,,,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/10/2023,7/07/2024,,,,
2/06/2024,2/06/2024,ALL SHOWS Single Dynamic Content,existing,not_delivering,18.4,,,,,,25,Daily,1827,10.071155,903,2.023256,0,,0,"1-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,0:00:00,,,,,,,,,,,,,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/10/2023,7/07/2024,,,,
2/06/2024,2/06/2024,Oct23 Dynamic Creative,uncategorized,not_delivering,0,,,,,,10,Daily,0,0,0,0,0,44,0,7-day click or 1-day view,,,,,,90,,,,,,0:00:00,,,,,,,,,,,,,0,,,0,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,29/09/2023,21/06/2024,,,,
2/06/2024,2/06/2024,Oct23 Dynamic Creative,prospecting,not_delivering,10.29,,,,,,10,Daily,1472,6.990489,1355,1.086347,0,,0,7-day click or 1-day view,,,,,,,,,,,,0:00:00,,,,,,,,,,,,,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,29/09/2023,21/06/2024,,,,
2/06/2024,2/06/2024,Oct23 Dynamic Creative,existing,not_delivering,0.46,,,,,,10,Daily,33,13.939394,29,1.137931,0,,0,7-day click or 1-day view,,,,,,,,,,,,0:00:00,,,,,,,,,,,,,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,29/09/2023,21/06/2024,,,,
1/06/2024,1/06/2024,ALL SHOWS Single Dynamic Content,uncategorized,not_delivering,0.55,2,0.275,229.090909,126,126,25,Daily,35,15.714286,5,7,0,8,0,"1-day click, 1-day view, or 1-day engaged-view",2,actions:offsite_conversion.fb_pixel_purchase,0.275,,,122,,,,,,0:00:00,,,,22.857143,,1,1,,,1,1,229.090909,0,348.571429,,0.004508,,,0,,,,,0,,,,,20,,20,,,0.55,54.55,,54.55,,0.55,1,,1,,,,,,,0.55,,,4/10/2023,7/07/2024,,2,actions:offsite_conversion.fb_pixel_purchase,"1-day view, 1-day click"
1/06/2024,1/06/2024,ALL SHOWS Single Dynamic Content,prospecting,not_delivering,6.94,,,,,,25,Daily,1082,6.414048,631,1.714739,0,,0,"1-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,0:00:00,,,,,,,,,,,,,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/10/2023,7/07/2024,,,,
1/06/2024,1/06/2024,ALL SHOWS Single Dynamic Content,existing,not_delivering,17.4,,,,,,25,Daily,1619,10.747375,776,2.08634,0,,0,"1-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,0:00:00,,,,,,,,,,,,,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/10/2023,7/07/2024,,,,
1/06/2024,1/06/2024,Oct23 Dynamic Creative,unknown,not_delivering,0,,,,,,10,Daily,2,0,2,1,0,,0,7-day click or 1-day view,,,,,,,,,,,,0:00:00,,,,,,,,,,,,,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,29/09/2023,21/06/2024,,,,
1/06/2024,1/06/2024,Oct23 Dynamic Creative,uncategorized,not_delivering,0.868244,,,,,,10,Daily,170,5.107319,152,1.118421,0,57,0,7-day click or 1-day view,,,,,,113,,,,,,0:00:00,,,,33.529412,,,,,,,,,0,66.470588,,0.007684,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,29/09/2023,21/06/2024,,,,
1/06/2024,1/06/2024,Oct23 Dynamic Creative,prospecting,not_delivering,8.143532,,,,,,10,Daily,1983,4.106673,1932,1.026398,0,,0,7-day click or 1-day view,,,,,,,,,,,,0:00:00,,,,,,,,,,,,,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,29/09/2023,21/06/2024,,,,
1/06/2024,1/06/2024,Oct23 Dynamic Creative,existing,not_delivering,0.878224,,,,,,10,Daily,58,15.141793,51,1.137255,0,,0,7-day click or 1-day view,,,,,,,,,,,,0:00:00,,,,,,,,,,,,,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,29/09/2023,21/06/2024,,,,
31/05/2024,31/05/2024,ALL SHOWS Single Dynamic Content,unknown,not_delivering,0,,,,,,25,Daily,0,0,0,0,0,,0,"1-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,0:00:00,,,,,,1,1,,,,,,0,,,,,,0,,,,,0,,,,,35,,35,,,0,,,,,,,,,,,,,,,,,,4/10/2023,7/07/2024,,,,
31/05/2024,31/05/2024,ALL SHOWS Single Dynamic Content,uncategorized,not_delivering,24.36,4,6.09,5.56445,135.55,135.55,25,Daily,2147,11.346064,989,2.17088,0,6,0,"1-day click, 1-day view, or 1-day engaged-view",4,actions:offsite_conversion.fb_pixel_purchase,6.09,,,76,,,,,,0:00:00,,,,0.27946,,5,5,,,5,5,5.56445,0,3.539823,,0.320526,,,0,,,,,0,,,,,130,,130,,,4.872,740.91,,740.91,,4.872,1,,1,,,,,,,24.36,,,4/10/2023,7/07/2024,,4,actions:offsite_conversion.fb_pixel_purchase,"1-day view, 1-day click"
31/05/2024,31/05/2024,Oct23 Dynamic Creative,unknown,not_delivering,0,,,,,,10,Daily,0,0,0,0,0,,0,7-day click or 1-day view,5,actions:landing_page_view,0,,,,,,,,,0:00:00,,,,,5,,,,,,,,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,29/09/2023,21/06/2024,,5,actions:landing_page_view,1-day click
31/05/2024,31/05/2024,Oct23 Dynamic Creative,uncategorized,not_delivering,9.67,,,,,,10,Daily,1523,6.349311,1458,1.044582,0,54,0,7-day click or 1-day view,1,actions:landing_page_view,9.67,,,104,,,,,,0:00:00,,,,3.545634,1,,,,,,,,0,6.828628,,0.092981,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,9.67,,29/09/2023,21/06/2024,,1,actions:landing_page_view,1-day click
31/05/2024,31/05/2024,Oct23 Dynamic Creative,prospecting,not_delivering,0.02,,,,,,10,Daily,4,5,4,1,0,,0,7-day click or 1-day view,,,,,,,,,,,,0:00:00,,,,,,,,,,,,,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,29/09/2023,21/06/2024,,,,
30/05/2024,30/05/2024,ALL SHOWS Single Dynamic Content,unknown,not_delivering,0,,,,,,25,Daily,0,0,0,0,0,,0,"1-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,0:00:00,,,,,1,,,,,,,,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,4/10/2023,7/07/2024,,,,
30/05/2024,30/05/2024,ALL SHOWS Single Dynamic Content,uncategorized,not_delivering,24.35,2,12.175,5.017659,122.18,122.18,25,Daily,2161,11.267932,1095,1.973516,0,5,0,"1-day click, 1-day view, or 1-day engaged-view",2,actions:offsite_conversion.fb_pixel_purchase,12.175,,,71,,,,,,0:00:00,,,,0.231374,2,1,1,,,1,1,5.017659,0,3.285516,,0.342958,,,0,,,,,0,,,,,30,,30,,,24.35,54.55,,54.55,,24.35,1,,1,,,,,,,24.35,12.175,,4/10/2023,7/07/2024,,2,actions:offsite_conversion.fb_pixel_purchase,"1-day view, 1-day click"
30/05/2024,30/05/2024,Oct23 Dynamic Creative,unknown,not_delivering,0,,,,,,10,Daily,0,0,0,0,0,,0,7-day click or 1-day view,31,actions:landing_page_view,0,,,,,,,,,0:00:00,,,,,31,,,,,,,,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,29/09/2023,21/06/2024,,31,actions:landing_page_view,1-day click
30/05/2024,30/05/2024,Oct23 Dynamic Creative,uncategorized,not_delivering,9.78,,,,,,10,Daily,1628,6.007371,1531,1.063357,0,53,0,7-day click or 1-day view,10,actions:landing_page_view,0.978,,,76,,,,,,0:00:00,,,,3.255528,10,,,,,,,,0,4.668305,,0.128684,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.978,,29/09/2023,21/06/2024,,10,actions:landing_page_view,1-day click
29/05/2024,29/05/2024,ALL SHOWS Single Dynamic Content,unknown,not_delivering,0,,,,,,25,Daily,0,0,0,0,0,,0,"1-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,0:00:00,,,,,1,,,,,,,,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,4/10/2023,7/07/2024,,,,
29/05/2024,29/05/2024,ALL SHOWS Single Dynamic Content,uncategorized,not_delivering,24.59,2,12.295,4.038227,99.3,99.3,25,Daily,1897,12.962572,875,2.168,0,1,0,"1-day click, 1-day view, or 1-day engaged-view",2,actions:offsite_conversion.fb_pixel_purchase,12.295,,,74,,,,,,0:00:00,,,,0.052715,,2,2,,,2,2,4.038227,0,3.900896,,0.332297,,,0,,,,,0,,,,,,,,,,12.295,99.3,,99.3,,12.295,7,,7,,,,,,,3.512857,,,4/10/2023,7/07/2024,,2,actions:offsite_conversion.fb_pixel_purchase,"1-day view, 1-day click"
29/05/2024,29/05/2024,Oct23 Dynamic Creative,unknown,not_delivering,0,,,,,,10,Daily,0,0,0,0,0,,0,7-day click or 1-day view,23,actions:landing_page_view,0,,,,,,,,,0:00:00,,,,,23,,,,,,,,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,29/09/2023,21/06/2024,,23,actions:landing_page_view,1-day click
29/05/2024,29/05/2024,Oct23 Dynamic Creative,uncategorized,not_delivering,9.7,,,,,,10,Daily,1752,5.53653,1732,1.011547,0,41,0,7-day click or 1-day view,10,actions:landing_page_view,0.97,,,100,,,,,,0:00:00,,,,2.340183,10,,,,,,,,0,5.707763,,0.097,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.97,,29/09/2023,21/06/2024,,10,actions:landing_page_view,1-day click
28/05/2024,28/05/2024,ALL SHOWS Single Dynamic Content,unknown,not_delivering,0,1,0,,33.64,33.64,25,Daily,0,0,0,0,0,,0,"1-day click, 1-day view, or 1-day engaged-view",1,actions:offsite_conversion.fb_pixel_purchase,0,,,,,,,,,0:00:00,,,,,1,1,1,,,1,1,,0,,,,,,0,,,,,0,,,,,35,,35,,,0,31.82,,31.82,,0,,,,,,,,,,,0,,4/10/2023,7/07/2024,,1,actions:offsite_conversion.fb_pixel_purchase,"1-day view, 1-day click"
28/05/2024,28/05/2024,ALL SHOWS Single Dynamic Content,uncategorized,not_delivering,23.69,4,5.9225,14.989025,355.09,355.09,25,Daily,2016,11.750992,953,2.115425,0,5,0,"1-day click, 1-day view, or 1-day engaged-view",4,actions:offsite_conversion.fb_pixel_purchase,5.9225,,,69,,,,,,0:00:00,,,,0.248016,4,5,5,,,6,6,14.989025,0,3.422619,,0.343333,,,0,,,,,0,,,,,110,,110,,,4.738,544.54,,544.54,,3.948333,1,,1,,,,,,,23.69,5.9225,,4/10/2023,7/07/2024,,4,actions:offsite_conversion.fb_pixel_purchase,"1-day view, 1-day click"
28/05/2024,28/05/2024,Oct23 Dynamic Creative,unknown,not_delivering,0,,,,,,10,Daily,0,0,0,0,0,,0,7-day click or 1-day view,27,actions:landing_page_view,0,,,,,,,,,0:00:00,,,,,27,,,,,,,,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,29/09/2023,21/06/2024,,27,actions:landing_page_view,1-day click
28/05/2024,28/05/2024,Oct23 Dynamic Creative,uncategorized,not_delivering,9.83,,,,,,10,Daily,1654,5.943168,1567,1.05552,0,48,0,7-day click or 1-day view,14,actions:landing_page_view,0.70214286,,,97,,,,,,0:00:00,,,,2.902056,14,,,,,,,,0,5.864571,,0.10134,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.702143,,29/09/2023,21/06/2024,,14,actions:landing_page_view,1-day click
27/05/2024,27/05/2024,ALL SHOWS Single Dynamic Content,uncategorized,not_delivering,24.66,4,6.165,5.109489,126,126,25,Daily,1804,13.669623,826,2.184019,0,3,0,"1-day click, 1-day view, or 1-day engaged-view",4,actions:offsite_conversion.fb_pixel_purchase,6.165,,,56,,,,,,0:00:00,,,,0.166297,1,2,2,,,3,3,5.109489,0,3.104213,,0.440357,,,0,,,,,0,,,,,40,,40,,,12.33,74.54,,74.54,,8.22,,,,,,,,,,,24.66,,4/10/2023,7/07/2024,,4,actions:offsite_conversion.fb_pixel_purchase,"1-day view, 1-day click"
